id,name,category,quantity,price,created_at,updated_at
2971,"FRENCH EXCLUSIVE PREMIUM BRANDY",BRANDY,500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
2974,"FRENCH XO PLUS CLASSIC BRANDY",BRANDY,180,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
2982,"FRATELLI CLASSIC CHENIN",WINE,375,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
2984,"FRATELLI CLASSIC MERLOT",WINE,375,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
2986,"FRATELLI CLASSIC SHIRAZ",WINE,375,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3000,"FREAK INDIAN BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3002,"FREAK INDIAN BRANDY",BRANDY,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3003,"FREAK INDIAN BRANDY",BRANDY,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3007,"FREAK RUM",RUM,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3009,"FREAK RUM",RUM,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3010,"FREAK RUM",RUM,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3013,"FREEDOM CLASSIC VODKA",VODKA,180,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3018,"FREEDOM PREMIUM ORANGE VODKA",VODKA,180,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3019,"FREEDOM PREMIUM ORANGE VODKA",VODKA,375,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3020,"FREEDOM PREMIUM ORANGE VODKA",VODKA,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3022,"FREEDOM SPRITZER ORANGE TANGO TWIST",WINE,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3023,"FREEDOM SPRITZER PASSION FRUITZ TWIST",WINE,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3024,"FREEDOM SPRITZER CRANBERRY TWIST",WINE,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3025,"FREEDOM SPRITZER LEMONY TWIST",WINE,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3026,"FREEDOM SPRITZER X.O",WINE,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3028,"FREEMAN ORANGE FLAVOURED VODKA",VODKA,180,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3029,"FREEMAN ORANGE FLAVOURED VODKA",VODKA,375,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3030,"FREEMAN ORANGE FLAVOURED VODKA",VODKA,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3032,"FREEZE VODKA",VODKA,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3033,"FREEZE VODKA",VODKA,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3038,"FRENCH CASTLE XO BRANDY",BRANDY,180,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3039,"FRENCH CASTLE XO BRANDY",BRANDY,375,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3040,"FRENCH CASTLE XO BRANDY",BRANDY,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3042,"FRENCH MONARC VSOP BDY",BRANDY,180,100,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3043,"FRENCH MONARC VSOP BDY",BRANDY,375,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3044,"FRENCH MONARC VSOP BDY",BRANDY,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3045,"FRENCH VSOP BRANDY",BRANDY,375,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3046,"FRENCH VSOP BRANDY",BRANDY,500,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3049,"FRIENDS CHOICE BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3050,"FRIENDS CHOICE BRANDY",BRANDY,375,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3051,"FRIENDS CHOICE BRANDY",BRANDY,500,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3052,"FRIENDS CHOICE BRANDY",BRANDY,750,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3055,"FRIENDS CLUB PURE GRAPE BRANDY",BRANDY,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3056,"FRIENDS CLUB PURE GRAPE BRANDY",BRANDY,375,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3057,"FRIENDS CLUB PURE GRAPE BRANDY",BRANDY,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3059,"FRIENDS PREMIUM WHISKY",WHYSKY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3060,"FRIENDS PREMIUM WHISKY",WHYSKY,500,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3063,"FRIENDS V.S.O.P. BRANDY",BRANDY,180,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3068,"FRIENDS XXX RUM",RUM,180,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3069,"FRIENDS XXX RUM",RUM,375,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3078,"GAGARIN ORANGE VODKA",VODKA,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3079,"GAGARIN ORANGE VODKA",VODKA,375,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3080,"GAGARIN ORANGE VODKA",VODKA,500,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3083,"GAGARIN VODKA",VODKA,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3084,"GAGARIN VODKA",VODKA,375,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3085,"GAGARIN VODKA",VODKA,500,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3088,"GALAXY DELUXE XXX RUM",RUM,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3089,"GALAXY DELUXE XXX RUM",RUM,375,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3090,"GALAXY DELUXE XXX RUM",RUM,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3093,"GALAXY XO PREMIUM BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3094,"GALAXY XO PREMIUM BRANDY",BRANDY,375,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3095,"GALAXY XO PREMIUM BRANDY",BRANDY,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3098,"GALLO CLASSIC PREMIUM BRANDY",BRANDY,180,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3099,"GALLO CLASSIC PREMIUM BRANDY",BRANDY,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3103,"GB PREMIUM BRANDY",BRANDY,180,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3104,"GB PREMIUM BRANDY",BRANDY,375,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3108,"GB RUM",RUM,180,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3109,"GB RUM",RUM,375,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3112,"GEMINI DR BRANDY",BRANDY,375,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3113,"GEMINI DR BRANDY",BRANDY,750,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3115,"GEN NEXT PREMIUM WHISKY",WHYSKY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3116,"GEN NEXT PREMIUM WHISKY",WHYSKY,375,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3120,"GEN NEXT RUM",RUM,180,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3121,"GEN NEXT RUM",RUM,375,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3122,"GEN NEXT RUM",RUM,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3125,"GEN NEXT VSOP BRANDY",BRANDY,180,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3126,"GEN NEXT VSOP BRANDY",BRANDY,375,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3127,"GEN NEXT VSOP BRANDY",BRANDY,500,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3130,"GENIUS BRANDY",BRANDY,180,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3131,"GENIUS BRANDY",BRANDY,375,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3132,"GENIUS BRANDY",BRANDY,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3135,"GENIUS RUM",RUM,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3136,"GENIUS RUM",RUM,375,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3137,"GENIUS RUM",RUM,500,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3140,"GENIUS WHITE RUM",RUM,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3141,"GENIUS WHITE RUM",RUM,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3142,"GENIUS WHITE RUM",RUM,500,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3144,"GENTLE BEN VSOP BRANDY",BRANDY,375,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3145,"GENTLE BEN VSOP BRANDY",BRANDY,750,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3146,"GENTLEMAN VSOP BRANDY",BRANDY,375,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3151,"GOLD CREST FRENCH LEGACY BRANDY",BRANDY,180,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3152,"GOLD CREST FRENCH LEGACY BRANDY",BRANDY,375,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3153,"GOLD CREST FRENCH LEGACY BRANDY",BRANDY,500,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3156,"GOLD HOUSE PURE GRAPE BRANDY",BRANDY,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3159,"GLADIATOR VSOP BRANDY",BRANDY,1000,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3160,"GLADIATOR VSOP BRANDY",BRANDY,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3161,"GLADIATOR VSOP BRANDY",BRANDY,750,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3162,"GLADIUS BLENDED 10 YEAR OLD GOLD RESERVA RUM",RUM,180,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3165,"GLADIUS LIMONI PREMIUM CITRUS RUM",RUM,180,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3178,"GLEN STORM XO BRANDY",BRANDY,180,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3194,"GLENMON'S INDIA BULLS RUM",RUM,180,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3195,"GLENMON'S INDIA BULLS RUM",RUM,750,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3199,"GOLDEN DALE REGULAR XXX RUM",RUM,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3201,"GOLDEN DALE REGULAR XXX RUM",RUM,375,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3202,"GOLDEN DALE REGULAR XXX RUM",RUM,500,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3205,"GOLDEN SNAKE PREMIUM BRANDY",BRANDY,180,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3210,"GOLDEN STRIPES SPECIAL RESERVE WHISKY",WHYSKY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3211,"GOLDEN STRIPES SPECIAL RESERVE WHISKY",WHYSKY,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3216,"GOLDEN STRIPES VSOP BLENDED BRANDY",BRANDY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3218,"GOLDEN STRIPES VSOP BLENDED BRANDY",BRANDY,375,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3222,"GOLDEN TOUCH 24 CARAT ULTRA PREMIUM INDIAN WHISKY WITH SCOTCH",WHYSKY,180,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3227,"GOLDEN TOUCH 24 CARAT X O SUPERIOR FRENCH GRAPE BRANDY",BRANDY,180,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3231,"GLOBUS FORTIFIED PORT WINE",WINE,180,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3232,"GLOBUS FORTIFIED PORT WINE",WINE,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3233,"GLOBUS FORTIFIED PORT WINE",WINE,750,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3234,"GLOBUS FORTIFIED PORT WIN",WINE,180,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3235,"GLOBUS FORTIFIED PORT WIN",WINE,375,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3236,"GLOBUS FORTIFIED PORT WIN",WINE,750,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3241,"GLORY RUM",RUM,180,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3242,"GLORY RUM",RUM,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3243,"GLORY RUM",RUM,500,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3246,"GLORY WHITE RUM",RUM,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3247,"GLORY WHITE RUM",RUM,375,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3248,"GLORY WHITE RUM",RUM,500,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3251,"GLORY XXX RUM",RUM,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3252,"GLORY XXX RUM",RUM,375,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3253,"GLORY XXX RUM",RUM,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3255,"GOA KING'S PREMIUM PILSNER STRONG BEER",BEER,330,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3256,"GOA KING'S PREMIUM PILSNER STRONG BEER",BEER,500,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3257,"GOA KING'S PREMIUM PILSNER STRONG BEER",BEER,650,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3258,"GOA KING'S MAXX SUPER STRONG BEER",BEER,330,70,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3259,"GOA KING'S MAXX SUPER STRONG BEER",BEER,500,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3260,"GOA KING'S MAXX SUPER STRONG BEER",BEER,650,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3261,"GOA KING'S MAXX STRONG BEER",BEER,330,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3262,"GOA KING'S MAXX STRONG BEER",BEER,500,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3263,"GOA KING'S MAXX STRONG BEER",BEER,650,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3264,"GOA KING'S PILSNER STRONG BEER",BEER,330,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3265,"GOA KING'S PILSNER STRONG BEER",BEER,500,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3266,"GOA KING'S PILSNER STRONG BEER",BEER,650,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3267,"GOA KING'S RUUM BEER",BEER,330,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3268,"GOA KING'S RUUM BEER",BEER,650,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3269,"GOA KINGS PILSNER PREMIUM BEER",BEER,330,70,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3270,"GOA KINGS PILSNER PREMIUM BEER",BEER,500,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3271,"GOA KINGS PILSNER PREMIUM BEER",BEER,650,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3272,"GOA PREMIUM BEER",BEER,330,90,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3273,"GOA PREMIUM BEER",BEER,500,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3274,"GOA PREMIUM BEER",BEER,650,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3275,"GOA STRONG BEER",BEER,330,100,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3276,"GOA STRONG BEER",BEER,500,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3277,"GOA STRONG BEER",BEER,650,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3278,"GOA'S SPECIAL PORT WINE",WINE,180,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3279,"GOA'S SPECIAL PORT WINE",WINE,375,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3280,"GOA'S SPECIAL PORT WINE",WINE,750,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3283,"GOAN PRIDE RUM",RUM,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3284,"GOAN PRIDE RUM",RUM,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3285,"GOAN PRIDE RUM",RUM,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3288,"GOAN PRIDE SPECIAL BRANDY",BRANDY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3289,"GOAN PRIDE SPECIAL BRANDY",BRANDY,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3290,"GOAN PRIDE SPECIAL BRANDY",BRANDY,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3292,"GOANA'S PREMIUM WINE",WINE,1000,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3293,"GOANA'S PREMIUM WINE",WINE,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3294,"GOANA'S PREMIUM WINE",WINE,750,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3295,"GOANA'S WINE",WINE,180,60,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3296,"GOANA'S WINE",WINE,750,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3303,"GOLCONDA BRANDY",BRANDY,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3304,"GOLCONDA BRANDY",BRANDY,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3305,"GOLCONDA BRANDY",BRANDY,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3308,"GOLCONDA SUPERIOR BRANDY",BRANDY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3309,"GOLCONDA SUPERIOR BRANDY",BRANDY,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3310,"GOLCONDA SUPERIOR BRANDY",BRANDY,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3313,"GOLD BAND SPECIAL BRANDY",BRANDY,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3314,"GOLD BAND SPECIAL BRANDY",BRANDY,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3315,"GOLD BAND SPECIAL BRANDY",BRANDY,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3318,"GOLD BAND XXX RUM",RUM,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3319,"GOLD BAND XXX RUM",RUM,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3320,"GOLD BAND XXX RUM",RUM,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3323,"GOLD CASTLE PREMIUM BRANDY VSOP",BRANDY,180,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3324,"GOLD CASTLE PREMIUM BRANDY VSOP",BRANDY,375,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3325,"GOLD CASTLE PREMIUM BRANDY VSOP",BRANDY,500,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3327,"GOLD CASTLE XXX RUM",RUM,500,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3329,"GOLD CROWN BRANDY VSOP",BRANDY,180,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3335,"GOLD HOUSE SELECT XXX RUM",RUM,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3338,"GOLD MAKER VSOP BRANDY",BRANDY,375,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3339,"GOLD MAKER VSOP BRANDY",BRANDY,500,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3340,"GOLD MAKER VSOP BRANDY",BRANDY,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3341,"GOLD MAKER WHITE RUM",RUM,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3342,"GOLD MAKER WHITE RUM",RUM,750,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3344,"GOLD MEDALLION BRANDY",BRANDY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3345,"GOLD MEDALLION BRANDY",BRANDY,375,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3348,"GOLD MINE SPL BRANDY",BRANDY,1000,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3349,"GOLD MINE SPL BRANDY",BRANDY,180,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3350,"GOLD MINE SPL BRANDY",BRANDY,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3351,"GOLD MINE SPL BRANDY",BRANDY,500,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3355,"GOLD ROYAL TROPHY PREMIUM INDIAN BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3356,"GOLD ROYAL TROPHY PREMIUM INDIAN BRANDY",BRANDY,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3359,"GOLD STAR XXX RUM",RUM,1000,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3360,"GOLD STAR XXX RUM",RUM,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3361,"GOLD STAR XXX RUM",RUM,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3362,"GOLD STAR XXX RUM",RUM,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3363,"GOLD STAR XXX RUM",RUM,750,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3366,"GOLDEE FINE BRANDY",BRANDY,1000,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3367,"GOLDEN AMBER BRANDY",BRANDY,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3368,"GOLDEN AMBER BRANDY",BRANDY,750,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3369,"GOLDEN AMBER SPL BRANDY",BRANDY,375,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3371,"GOLDEN BARREL GRAPE BRANDY",BRANDY,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3372,"GOLDEN BARREL GRAPE BRANDY",BRANDY,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3374,"GOLDEN BARREL MATURED RUM",RUM,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3375,"GOLDEN BARREL MATURED RUM",RUM,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3377,"GOLDEN BORDER VSOP BRANDY",BRANDY,375,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3378,"GOLDEN BORDER VSOP BRANDY",BRANDY,500,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3379,"GOLDEN BORDER VSOP BRANDY",BRANDY,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3381,"GOLDEN CASK RUM",RUM,500,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3383,"GOLDEN CASK VSOP BRANDY",BRANDY,500,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3384,"GOLDEN CHARIOT PREM. WKY",WHYSKY,375,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3386,"GOLDEN CHARIOT XXX RUM",RUM,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3387,"GOLDEN CHARIOT XXX RUM",RUM,375,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3388,"GOLDEN CHARIOT XXX RUM",RUM,500,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3392,"GOLDEN DALE INDIAN BRANDY",BRANDY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3394,"GOLDEN DALE INDIAN BRANDY",BRANDY,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
3395,"GOLDEN DALE INDIAN BRANDY",BRANDY,500,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
